analyte,feature_space,model,outer_fold,patch_id,actual_concentration,prediction,feature_group,feature_value,shap_value,normalized_shap_percent
glucose,RGB_primary,ExtraTrees,1,glucose_10_c15_wE11,15.0,13.6,R,109.0,1.3026143466047986,6.513071733023994
glucose,RGB_primary,ExtraTrees,1,glucose_10_c15_wF01,15.0,17.233333333333334,R,133.0,1.4754232575373882,7.377116287686941
glucose,RGB_primary,ExtraTrees,1,glucose_10_c15_wF12,15.0,17.033333333333335,R,131.0,1.363603921894299,6.818019609471494
glucose,RGB_primary,ExtraTrees,1,glucose_10_c15_wG06,15.0,15.966666666666667,R,117.0,1.7232444162270752,8.616222081135376
glucose,RGB_primary,ExtraTrees,1,glucose_10_c15_wG09,15.0,14.333333333333334,R,125.0,0.7762211223760024,3.881105611880012
glucose,RGB_primary,ExtraTrees,1,glucose_10_c15_wG11,15.0,15.0,R,127.0,1.2981258395852844,6.490629197926422
glucose,RGB_primary,ExtraTrees,1,glucose_10_c15_wG12,15.0,15.433333333333334,R,136.0,1.4840793312477474,7.4203966562387365
glucose,RGB_primary,ExtraTrees,1,glucose_10_c15_wH05,15.0,15.0,R,118.0,1.3222792271084969,6.611396135542485
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wA06,20.0,17.983333333333334,R,134.0,1.9258170699079424,9.62908534953971
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wA11,20.0,19.766666666666666,R,144.0,3.302238795303491,16.511193976517454
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wA12,20.0,17.783333333333335,R,153.0,3.494542249068948,17.47271124534474
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wC01,20.0,19.233333333333334,R,136.0,2.3429547222924345,11.714773611462173
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wC03,20.0,19.466666666666665,R,125.0,3.1198335508443606,15.599167754221805
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wC09,20.0,16.766666666666666,R,121.0,1.8826440354890568,9.413220177445284
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wD02,20.0,20.0,R,121.0,2.813606651160936,14.068033255804679
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wD03,20.0,19.533333333333335,R,111.0,3.3791119236108185,16.895559618054094
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wE02,20.0,16.766666666666666,R,121.0,1.8826440354890568,9.413220177445284
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wE03,20.0,18.466666666666665,R,122.0,2.4729636025374706,12.364818012687353
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wE08,20.0,18.3,R,116.0,2.8273508710747586,14.136754355373792
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wE10,20.0,20.0,R,120.0,3.017451510768283,15.087257553841416
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wE11,20.0,19.716666666666665,R,128.0,2.6310403727305225,13.155201863652612
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wF01,20.0,19.833333333333332,R,134.0,2.6105629252901386,13.052814626450692
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wF12,20.0,19.883333333333333,R,144.0,3.4253623395126724,17.12681169756336
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wG06,20.0,19.8,R,117.0,3.1918385767947557,15.95919288397378
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wG09,20.0,20.0,R,119.0,2.927180256945987,14.635901284729934
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wG11,20.0,18.933333333333334,R,131.0,2.6752937189471804,13.376468594735902
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wG12,20.0,19.133333333333333,R,130.0,2.830587426510948,14.15293713255474
glucose,RGB_primary,ExtraTrees,1,glucose_11_c20_wH05,20.0,18.566666666666666,R,120.0,2.911931075187228,14.55965537593614
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wA06,0.0,0.5,G,123.0,-2.817114958424087,-14.085574792120434
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wA11,0.0,0.4066666666666667,G,121.0,-3.413509048283609,-17.067545241418046
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wA12,0.0,0.05888888888888889,G,118.0,-3.8968501079720244,-19.48425053986012
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wC01,0.0,0.40666666666666673,G,139.0,0.18705657740188084,0.9352828870094042
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wC03,0.0,0.39166666666666666,G,116.0,-3.544591981078586,-17.72295990539293
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wC09,0.0,0.39166666666666666,G,116.0,-3.544591981078586,-17.72295990539293
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wD02,0.0,0.5,G,115.0,-3.55114007753695,-17.755700387684747
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wD03,0.0,0.0,G,114.0,-3.821111113154854,-19.10555556577427
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wE02,0.0,0.0,G,118.0,-3.5847976604818332,-17.923988302409164
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wE03,0.0,1.0,G,114.0,-3.3508320193878256,-16.754160096939128
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wE08,0.0,0.5886,G,106.0,-3.699571214642741,-18.497856073213704
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wE10,0.0,0.5,G,106.0,-4.012816096399208,-20.064080481996037
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wE11,0.0,0.7183333333333334,G,106.0,-3.974557153318753,-19.872785766593765
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wF01,0.0,1.2666666666666666,G,151.0,3.677558666998379,18.387793334991894
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wF12,0.0,0.5,G,118.0,-3.4716927266576234,-17.358463633288117
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wG06,0.0,0.2939000000000004,G,101.0,-4.245396250327178,-21.22698125163589
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wG09,0.0,0.5,G,100.0,-4.240432257558613,-21.202161287793064
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wG11,0.0,0.3505333333333331,G,108.0,-3.8745717520555054,-19.372858760277527
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wG12,0.0,0.427,G,112.0,-3.668338117417505,-18.341690587087523
glucose,RGB_primary,ExtraTrees,1,glucose_01_c0_wH05,0.0,0.47553333333333353,G,92.0,-4.6028150996385895,-23.014075498192945
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wA06,0.01,0.6009333333333333,G,109.0,-3.6777668752476718,-18.388834376238357
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wA11,0.01,0.019533333333333232,G,97.0,-4.491670617898062,-22.45835308949031
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wA12,0.01,0.04224444444444447,G,104.0,-4.164785851564964,-20.82392925782482
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wC01,0.01,0.04999999999999988,G,113.0,-3.8017149621306445,-19.008574810653222
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wC03,0.01,0.5061333333333333,G,106.0,-3.8204349380611498,-19.10217469030575
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wC09,0.01,0.009666666666666674,G,103.0,-4.229481683962984,-21.14740841981492
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wD02,0.01,0.14300000000000032,G,103.0,-4.228592041679503,-21.14296020839752
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wD03,0.01,0.3114,G,99.0,-4.368108044652219,-21.840540223261094
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wE02,0.01,0.010000000000000007,G,97.0,-4.485549401849508,-22.42774700924754
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wE03,0.01,0.049933333333333205,G,92.0,-4.733567998582061,-23.66783999291031
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wE08,0.01,0.08069999999999981,G,85.0,-4.89902248735426,-24.4951124367713
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wE10,0.01,0.054066666666666506,G,89.0,-4.917167471540165,-24.585837357700825
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wE11,0.01,0.5410222222222223,G,98.0,-4.281087603285421,-21.405438016427105
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wF01,0.01,0.049999999999999885,G,119.0,-3.3497584441458184,-16.748792220729094
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wF12,0.01,0.4056666666666662,G,109.0,-3.7085791518625877,-18.542895759312938
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wG06,0.01,0.010600000000000007,G,96.0,-4.642470309741561,-23.212351548707804
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wG09,0.01,0.054022222222222055,G,97.0,-4.523481772044707,-22.617408860223534
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wG11,0.01,0.049999999999999885,G,110.0,-3.872728676473556,-19.363643382367776
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wG12,0.01,0.04973333333333321,G,113.0,-3.7913379653093404,-18.9566898265467
glucose,RGB_primary,ExtraTrees,1,glucose_02_c0.01_wH05,0.01,0.153266666666667,G,93.0,-4.7361389881752,-23.680694940876002
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wA06,0.05,0.06399999999999996,G,126.0,-2.0285344411063955,-10.142672205531976
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wA11,0.05,0.3912222222222221,G,121.0,-3.298311393035672,-16.49155696517836
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wA12,0.05,0.28099999999999975,G,140.0,0.9368080984600177,4.684040492300088
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wC01,0.05,0.09999999999999976,G,123.0,-2.7922604733171816,-13.961302366585908
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wC03,0.05,0.054999999999999896,G,119.0,-3.3808882928751878,-16.90444146437594
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wC09,0.05,0.04053333333333324,G,112.0,-3.844546680903048,-19.22273340451524
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wD02,0.05,0.010000000000000007,G,115.0,-3.6823301384393132,-18.411650692196567
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wD03,0.05,0.045733333333333265,G,114.0,-3.7501212918286875,-18.750606459143437
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wE02,0.05,0.03266666666666656,G,117.0,-3.456146918263768,-17.28073459131884
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wE03,0.05,0.04999999999999988,G,117.0,-3.601914457030314,-18.00957228515157
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wE08,0.05,0.22793333333333352,G,104.0,-4.219426744687449,-21.097133723437246
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wE10,0.05,0.04999999999999988,G,117.0,-3.5025913603714365,-17.512956801857182
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wE11,0.05,0.09999999999999976,G,123.0,-2.7922604733171816,-13.961302366585908
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wF01,0.05,0.07766666666666662,G,121.0,-3.0701298413403872,-15.350649206701936
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wF12,0.05,0.08433333333333329,G,134.0,-0.8744063968740678,-4.37203198437034
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wG06,0.05,0.06499999999999995,G,114.0,-3.709286421272648,-18.54643210636324
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wG09,0.05,0.01766666666666663,G,105.0,-4.028326760462193,-20.141633802310963
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wG11,0.05,0.17940000000000036,G,104.0,-4.0631781320554,-20.315890660277
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wG12,0.05,0.08833333333333332,G,130.0,-1.6739167364225604,-8.369583682112802
glucose,RGB_primary,ExtraTrees,1,glucose_03_c0.05_wH05,0.05,1.0,G,116.0,-3.2089437339766813,-16.044718669883405
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wA06,0.1,0.17133333333333353,G,130.0,-1.4566762552473038,-7.283381276236518
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wA11,0.1,0.25600000000000045,G,124.0,-2.6964168479546147,-13.482084239773073
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wA12,0.1,0.5,G,118.0,-3.4514106771197297,-17.25705338559865
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wC01,0.1,0.07699999999999996,G,121.0,-3.112937019434855,-15.564685097174277
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wC03,0.1,0.09999999999999976,G,106.0,-3.894191415347227,-19.470957076736134
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wC09,0.1,0.5597333333333332,G,92.0,-4.606140874785473,-23.030704373927367
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wD02,0.1,0.0571999999999999,G,102.0,-4.1943592090617265,-20.971796045308633
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wD03,0.1,0.0,G,99.0,-4.417976044032888,-22.08988022016444
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wE02,0.1,0.12833333333333347,G,115.0,-3.6354917046981683,-18.17745852349084
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wE03,0.1,0.011733333333333342,G,110.0,-3.8648833133491083,-19.32441656674554
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wE08,0.1,0.5906666666666667,G,117.0,-3.444533200552654,-17.22266600276327
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wE10,0.1,0.2688666666666667,G,105.0,-3.9769702009885,-19.8848510049425
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wE11,0.1,0.09999999999999977,G,103.0,-4.173077291876447,-20.865386459382233
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wF01,0.1,0.09999999999999976,G,136.0,-0.8250546156366588,-4.1252730781832945
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wF12,0.1,0.039666666666666635,G,111.0,-3.7959402351804745,-18.97970117590237
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wG06,0.1,0.49133333333333307,G,93.0,-4.598184446592963,-22.990922232964817
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wG09,0.1,0.2150000000000009,G,91.0,-4.742813423275186,-23.714067116375933
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wG11,0.1,0.06033333333333318,G,106.0,-4.0225073585382916,-20.112536792691458
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wG12,0.1,0.039666666666666635,G,111.0,-3.7959402351804745,-18.97970117590237
glucose,RGB_primary,ExtraTrees,1,glucose_04_c0.1_wH05,0.1,0.09999999999999976,G,86.0,-4.921237418630135,-24.606187093150673
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wA06,0.5,0.69,G,134.0,-0.9474354652007672,-4.737177326003836
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wA11,0.5,0.5,G,126.0,-2.157043497613641,-10.785217488068204
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wA12,0.5,0.32,G,132.0,-1.446805590329187,-7.234027951645935
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wC01,0.5,0.5,G,140.0,0.66866111749754,3.3433055874877
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wC03,0.5,0.5183333333333332,G,128.0,-1.9191533727434984,-9.595766863717492
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wC09,0.5,0.5133333333333333,G,119.0,-3.468965209785275,-17.34482604892637
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wD02,0.5,0.8233333333333334,G,130.0,-1.7482535915134703,-8.74126795756735
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wD03,0.5,0.2226666666666667,G,122.0,-3.156546369986434,-15.782731849932171
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wE02,0.5,0.7879999999999999,G,124.0,-2.5791702821426252,-12.895851410713126
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wE03,0.5,0.5,G,118.0,-3.4716927266576234,-17.358463633288117
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wE08,0.5,1.0,G,110.0,-3.329553002793107,-16.647765013965532
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wE10,0.5,0.4,G,118.0,-3.5758916102352876,-17.879458051176435
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wE11,0.5,0.9133333333333333,G,126.0,-2.2340625471029725,-11.170312735514862
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wF01,0.5,0.6333333333333333,G,137.0,-0.4570095743232053,-2.285047871616027
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wF12,0.5,0.32,G,132.0,-1.446805590329187,-7.234027951645935
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wG06,0.5,0.5,G,100.0,-4.240432257558613,-21.202161287793064
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wG09,0.5,0.93,G,103.0,-3.9958660103295127,-19.979330051647562
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wG11,0.5,0.45666666666666667,G,112.0,-3.557948567539442,-17.78974283769721
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wG12,0.5,0.9119999999999999,G,125.0,-2.2824818360442998,-11.412409180221498
glucose,RGB_primary,ExtraTrees,1,glucose_05_c0.5_wH05,0.5,0.06733333333333326,G,99.0,-4.389557299340732,-21.94778649670366
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wA06,1.0,0.5,G,123.0,-2.817114958424087,-14.085574792120434
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wA11,1.0,0.06139999999999998,G,109.0,-3.8166015185274893,-19.083007592637447
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wA12,1.0,0.29333333333333333,G,135.0,-0.9592656244874913,-4.7963281224374565
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wC01,1.0,0.7573333333333333,G,128.0,-2.004464532536076,-10.02232266268038
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wC03,1.0,0.43,G,109.0,-3.7413495581919727,-18.706747790959863
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wC09,1.0,1.0,G,97.0,-4.227159944627596,-21.135799723137982
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wD02,1.0,0.45666666666666667,G,112.0,-3.557948567539442,-17.78974283769721
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wD03,1.0,0.69,G,117.0,-3.3994630493652798,-16.997315246826396
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wE02,1.0,0.96,G,112.0,-3.4524555409424877,-17.26227770471244
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wE03,1.0,0.83,G,114.0,-3.3318686088027065,-16.659343044013532
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wE08,1.0,0.33666666666666667,G,115.5,-3.5749777868331325,-17.87488893416566
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wE10,1.0,1.0766666666666667,G,109.0,-3.42442650060052,-17.1221325030026
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wE11,1.0,0.0,G,107.0,-3.9402695962022167,-19.701347981011082
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wF01,1.0,0.6066666666666667,G,134.0,-1.049212902643311,-5.246064513216555
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wF12,1.0,0.46146666666666664,G,114.0,-3.588490166012539,-17.942450830062693
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wG06,1.0,0.5,G,115.0,-3.55114007753695,-17.755700387684747
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wG09,1.0,1.0,G,108.0,-3.5305040749382957,-17.652520374691477
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wG11,1.0,0.7733333333333333,G,111.0,-3.545980808087504,-17.72990404043752
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wG12,1.0,0.9353333333333332,G,115.0,-3.27721184101026,-16.3860592050513
glucose,RGB_primary,ExtraTrees,1,glucose_06_c1_wH05,1.0,1.0,G,119.0,-3.10743345677967,-15.53716728389835
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wA06,2.5,2.5366666666666666,G,134.0,-0.9724147275406492,-4.862073637703245
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wA11,2.5,2.21,G,144.0,2.0191840899372058,10.09592044968603
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wA12,2.5,5.3,G,156.0,5.59224424176841,27.96122120884205
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wC01,2.5,3.05,G,142.0,1.3494071972288622,6.747035986144311
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wC03,2.5,2.7,G,142.0,1.482657509694184,7.413287548470921
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wC09,2.5,2.38,G,138.0,0.09374495187923951,0.46872475939619757
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wD02,2.5,3.5,G,129.0,-1.2141421881089773,-6.0707109405448865
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wD03,2.5,2.466666666666667,G,123.0,-2.3567132081560054,-11.783566040780027
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wE02,2.5,2.493333333333333,G,119.0,-2.42937450215038,-12.146872510751901
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wE03,2.5,2.5,G,118.0,-2.641805553123615,-13.209027765618075
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wE08,2.5,2.5202,G,107.0,-3.2697414391861086,-16.348707195930544
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wE10,2.5,2.3866666666666667,G,115.0,-2.5814288323672194,-12.907144161836097
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wE11,2.5,2.5,G,119.0,-2.49980949786237,-12.49904748931185
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wF01,2.5,2.39,G,133.0,-0.9118498850021503,-4.559249425010751
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wF12,2.5,2.776666666666667,G,143.5,2.403000791749389,12.015003958746947
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wG06,2.5,2.7,G,125.0,-1.7939609157739729,-8.969804578869866
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wG09,2.5,2.38,G,133.0,-0.8800523339685667,-4.400261669842834
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wG11,2.5,2.1966666666666668,G,137.0,-0.3724793778295064,-1.8623968891475322
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wG12,2.5,2.3766666666666665,G,140.0,1.2415652883648847,6.207826441824423
glucose,RGB_primary,ExtraTrees,1,glucose_07_c2.5_wH05,2.5,2.5,G,116.0,-2.3948780514214496,-11.974390257107249
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wA06,5.0,5.4,G,125.0,-0.39872256258728783,-1.9936128129364392
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wA11,5.0,5.0,G,133.0,0.3050650064693275,1.5253250323466374
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wA12,5.0,3.506666666666667,G,140.0,1.5889192869741502,7.944596434870751
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wC01,5.0,5.383333333333334,G,134.0,0.485658041780096,2.42829020890048
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wC03,5.0,5.6,G,123.0,-0.92645668411763,-4.63228342058815
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wC09,5.0,5.0,G,122.0,-1.1298009579798414,-5.649004789899207
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wD02,5.0,5.0,G,130.0,-0.1747369349650893,-0.8736846748254464
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wD03,5.0,4.966666666666667,G,117.0,-1.5940341098780306,-7.9701705493901525
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wE02,5.0,5.0,G,109.0,-2.1831205215834153,-10.915602607917076
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wE03,5.0,5.0,G,109.0,-2.1457091713152896,-10.72854585657645
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wE08,5.0,5.0,G,113.0,-1.9438588889193125,-9.719294444596562
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wE10,5.0,4.786666666666667,G,115.0,-1.766988341486062,-8.83494170743031
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wE11,5.0,5.0,G,130.0,-0.13053164333020736,-0.6526582166510368
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wF01,5.0,5.0,G,130.0,-0.15346777161629152,-0.7673388580814576
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wF12,5.0,4.35,G,136.0,0.21911436537646126,1.0955718268823063
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wG06,5.0,5.0,G,109.0,-2.127112198907045,-10.635560994535224
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wG09,5.0,5.0,G,119.0,-1.4355229681215507,-7.177614840607754
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wG11,5.0,4.983333333333333,G,131.0,0.27384330638474463,1.369216531923723
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wG12,5.0,4.733333333333333,G,133.0,0.3574633276446034,1.787316638223017
glucose,RGB_primary,ExtraTrees,1,glucose_08_c5_wH05,5.0,3.4166666666666665,G,111.0,-2.478678093323536,-12.39339046661768
