analyte,outer_fold,input_mode,target_transform,selected_target,epoch,training_loss,validation_mae,learning_rate
ketone,2,full_patch,log1p,0,65,0.03246346262634778,0.18853828512091705,3.125e-05
ketone,3,roi_masked,raw,0,1,0.31480855091673426,2.690927187180674,0.001
ketone,3,roi_masked,raw,0,2,0.08868013554420627,2.235582168402148,0.001
ketone,3,roi_masked,raw,0,3,0.06261591130837066,1.818957283607451,0.001
ketone,3,roi_masked,raw,0,4,0.052996002717829144,1.1097403143027442,0.001
ketone,3,roi_masked,raw,0,5,0.05082406738742453,0.8209059473079321,0.001
ketone,3,roi_masked,raw,0,6,0.08089393523872876,0.38882889190561887,0.001
ketone,3,roi_masked,raw,0,7,0.08800766516293658,0.38627581493189517,0.001
ketone,3,roi_masked,raw,0,8,0.050106797123053035,0.18705009950109047,0.001
ketone,3,roi_masked,raw,0,9,0.05669060448703707,0.23466584887541145,0.001
ketone,3,roi_masked,raw,0,10,0.0441062546289358,0.21779631158606655,0.001
ketone,3,roi_masked,raw,0,11,0.049113342813292486,0.19462192675888101,0.001
ketone,3,roi_masked,raw,0,12,0.04632644776682385,0.24362567134951196,0.001
ketone,3,roi_masked,raw,0,13,0.04590693372683447,0.21051656752730996,0.001
ketone,3,roi_masked,raw,0,14,0.03925422331715216,0.23906472831211356,0.001
ketone,3,roi_masked,raw,0,15,0.03827386028820374,0.2598762552701378,0.001
ketone,3,roi_masked,raw,0,16,0.029961081985078873,0.15647485583055934,0.0005
ketone,3,roi_masked,raw,0,17,0.03617238235033927,0.19897300197678508,0.0005
ketone,3,roi_masked,raw,0,18,0.041337697781988834,0.14659606642060913,0.0005
ketone,3,roi_masked,raw,0,19,0.03954860042841708,0.1678918690624972,0.0005
ketone,3,roi_masked,raw,0,20,0.033228813136210206,0.18795086723439303,0.0005
ketone,3,roi_masked,raw,0,21,0.022702449031907025,0.14013999108477232,0.0005
ketone,3,roi_masked,raw,0,22,0.035107471476324266,0.14730365933709957,0.0005
ketone,3,roi_masked,raw,0,23,0.039850239504556184,0.16877285799674824,0.0005
ketone,3,roi_masked,raw,0,24,0.026426529023246687,0.1783710503519999,0.0005
ketone,3,roi_masked,raw,0,25,0.032057454534729975,0.34319151921483193,0.0005
ketone,3,roi_masked,raw,0,26,0.032906074229566776,0.14110175324435922,0.0005
ketone,3,roi_masked,raw,0,27,0.027617502377414314,0.20773412371868277,0.0005
ketone,3,roi_masked,raw,0,28,0.025298230777509877,0.152340380881872,0.0005
ketone,3,roi_masked,raw,0,29,0.0243694897680009,0.1785791462487676,0.00025
ketone,3,roi_masked,raw,0,30,0.03150300519754652,0.12187058513218937,0.00025
ketone,3,roi_masked,raw,0,31,0.035009780990295725,0.22850946297754887,0.00025
ketone,3,roi_masked,raw,0,32,0.034248593767158324,0.11457720235464156,0.00025
ketone,3,roi_masked,raw,0,33,0.03512336203797919,0.26784234664870776,0.00025
ketone,3,roi_masked,raw,0,34,0.025163254593728018,0.1593873021478536,0.00025
ketone,3,roi_masked,raw,0,35,0.0351175994413798,0.227488399794147,0.00025
ketone,3,roi_masked,raw,0,36,0.024814599972279347,0.14579313927193502,0.00025
ketone,3,roi_masked,raw,0,37,0.028160247279972326,0.15551769982063132,0.00025
ketone,3,roi_masked,raw,0,38,0.025133845320001978,0.14805612096920728,0.00025
ketone,3,roi_masked,raw,0,39,0.024285015024122645,0.12228633970986968,0.00025
ketone,3,roi_masked,raw,0,40,0.023297712145770182,0.16758856063922895,0.000125
ketone,3,roi_masked,raw,0,41,0.0302060778084837,0.1732168655110931,0.000125
ketone,3,roi_masked,raw,0,42,0.021873198052654502,0.13466632362511416,0.000125
ketone,3,roi_masked,raw,0,43,0.025987063702501235,0.11441214829354879,0.000125
ketone,3,roi_masked,raw,0,44,0.02315780248676167,0.17663844968977557,0.000125
ketone,3,roi_masked,raw,0,45,0.03256229468483905,0.13336248671120018,0.000125
ketone,3,roi_masked,raw,0,46,0.02331361394436633,0.16943476879714775,0.000125
ketone,3,roi_masked,raw,0,47,0.024216128238400476,0.12684294305966992,0.000125
ketone,3,roi_masked,raw,0,48,0.026673654369154913,0.13038323095149895,0.000125
ketone,3,roi_masked,raw,0,49,0.025046957946825224,0.22040327372805646,0.000125
ketone,3,roi_masked,raw,0,50,0.0256247309143426,0.12865364908988666,0.000125
ketone,3,roi_masked,raw,0,51,0.025591848021159408,0.18922489905299403,6.25e-05
ketone,3,roi_masked,raw,0,52,0.018755677950064668,0.13434145673559278,6.25e-05
ketone,3,roi_masked,raw,0,53,0.022299352117249222,0.12034609513318371,6.25e-05
ketone,3,roi_masked,raw,0,54,0.02501033637367311,0.12431252618058702,6.25e-05
ketone,3,roi_masked,raw,0,55,0.023160650562800346,0.14263388864092427,6.25e-05
ketone,3,roi_masked,raw,0,56,0.026276786460495385,0.15354185245665472,6.25e-05
ketone,3,roi_masked,raw,0,57,0.02164994487080906,0.1509909335420818,6.25e-05
ketone,3,roi_masked,raw,0,58,0.019764544381225695,0.13048281292535732,3.125e-05
ketone,3,roi_masked,raw,0,59,0.02442011134851663,0.12924547496625055,3.125e-05
ketone,3,roi_masked,raw,0,60,0.01996276955898912,0.1216822909391069,3.125e-05
ketone,3,roi_masked,raw,0,61,0.02632746674486848,0.14286168261925342,3.125e-05
ketone,3,roi_masked,log1p,1,1,0.28761609887979067,2.0005151373751517,0.001
ketone,3,roi_masked,log1p,1,2,0.08581382915621898,1.661676843890596,0.001
ketone,3,roi_masked,log1p,1,3,0.04082531072810048,1.462176943153648,0.001
ketone,3,roi_masked,log1p,1,4,0.0445001413587664,0.4532053115551663,0.001
ketone,3,roi_masked,log1p,1,5,0.05799345922518949,1.0023017694600957,0.001
ketone,3,roi_masked,log1p,1,6,0.0484822972021142,0.21390745390560273,0.001
ketone,3,roi_masked,log1p,1,7,0.043885517132575394,0.18703036012348478,0.001
ketone,3,roi_masked,log1p,1,8,0.05225182532287035,0.8794819957643385,0.001
ketone,3,roi_masked,log1p,1,9,0.05880806869903549,0.2467774163188335,0.001
ketone,3,roi_masked,log1p,1,10,0.05867085703572289,0.43081107105767846,0.001
ketone,3,roi_masked,log1p,1,11,0.07265443293774715,0.17078457984072587,0.001
ketone,3,roi_masked,log1p,1,12,0.05068397051731094,0.10723855911845195,0.001
ketone,3,roi_masked,log1p,1,13,0.06004008937810288,0.3022112894574429,0.001
ketone,3,roi_masked,log1p,1,14,0.05962486094871505,0.21032205521904723,0.001
ketone,3,roi_masked,log1p,1,15,0.04995090560224213,0.12602114757798866,0.001
ketone,3,roi_masked,log1p,1,16,0.04902272353895375,0.18304779844166202,0.001
ketone,3,roi_masked,log1p,1,17,0.059271633991452514,0.447009476608521,0.001
ketone,3,roi_masked,log1p,1,18,0.04751518063369344,0.4431738850796782,0.001
ketone,3,roi_masked,log1p,1,19,0.04385903257815564,0.3046884753928672,0.001
ketone,3,roi_masked,log1p,1,20,0.04540119869787185,0.28991201052647286,0.0005
ketone,3,roi_masked,log1p,1,21,0.030784059438060542,0.27919887534060783,0.0005
ketone,3,roi_masked,log1p,1,22,0.05147007590190309,0.248903323940504,0.0005
ketone,3,roi_masked,log1p,1,23,0.02382461995374961,0.20431047523806561,0.0005
ketone,3,roi_masked,log1p,1,24,0.032678467175755344,0.1770626965287389,0.0005
ketone,3,roi_masked,log1p,1,25,0.02594106784853779,0.1471347167577775,0.0005
ketone,3,roi_masked,log1p,1,26,0.03249173232766449,0.32228956174367906,0.0005
ketone,3,roi_masked,log1p,1,27,0.02720889449119568,0.177391234544341,0.00025
ketone,3,roi_masked,log1p,1,28,0.03217782399265981,0.1395214321943742,0.00025
ketone,3,roi_masked,log1p,1,29,0.02884847353227803,0.20811612578534527,0.00025
ketone,3,roi_masked,log1p,1,30,0.03341255446926492,0.12179144100356419,0.00025
ketone,3,full_patch,raw,0,1,0.5952607940454953,2.536562504642366,0.001
ketone,3,full_patch,raw,0,2,0.18219361808456358,1.330068829532947,0.001
ketone,3,full_patch,raw,0,3,0.10575252282814901,0.5820342418168769,0.001
ketone,3,full_patch,raw,0,4,0.07660053731476674,0.5464043064800594,0.001
ketone,3,full_patch,raw,0,5,0.09231439574820097,0.46078668686282365,0.001
ketone,3,full_patch,raw,0,6,0.06228252359833874,0.4796074427103455,0.001
ketone,3,full_patch,raw,0,7,0.062364676448165395,0.2388734451665564,0.001
ketone,3,full_patch,raw,0,8,0.08739980334629778,0.2598593754101586,0.001
ketone,3,full_patch,raw,0,9,0.0722612703188521,0.21534040339123875,0.001
ketone,3,full_patch,raw,0,10,0.08272523225330916,0.30058586202474646,0.001
ketone,3,full_patch,raw,0,11,0.07653413975580795,0.24433725530263495,0.001
ketone,3,full_patch,raw,0,12,0.08175960366354613,0.1820208345977545,0.001
ketone,3,full_patch,raw,0,13,0.06973834103736722,0.23610197163908625,0.001
ketone,3,full_patch,raw,0,14,0.05672116198989212,0.42341655243008647,0.001
ketone,3,full_patch,raw,0,15,0.1108043833834226,0.174230274692811,0.001
ketone,3,full_patch,raw,0,16,0.09898567889801792,0.2236721870379477,0.001
ketone,3,full_patch,raw,0,17,0.07464271191446507,0.4787261816722249,0.001
ketone,3,full_patch,raw,0,18,0.08430166982236456,0.2825601907907715,0.001
ketone,3,full_patch,raw,0,19,0.07553487784061276,0.19348891202121288,0.001
ketone,3,full_patch,raw,0,20,0.06048585230209788,0.27046367381720177,0.001
ketone,3,full_patch,raw,0,21,0.04982384917188863,0.23055609577798547,0.001
ketone,3,full_patch,raw,0,22,0.048582836985588074,0.21641682376253663,0.001
ketone,3,full_patch,raw,0,23,0.04794862148825262,0.2282169004652339,0.0005
ketone,3,full_patch,raw,0,24,0.039028052790243115,0.23131033474200005,0.0005
ketone,3,full_patch,raw,0,25,0.04090324013692434,0.17183703114639606,0.0005
ketone,3,full_patch,raw,0,26,0.046933789416903356,0.1850639033712803,0.0005
ketone,3,full_patch,raw,0,27,0.03343548280660246,0.21935188665134062,0.0005
ketone,3,full_patch,raw,0,28,0.0436332886580561,0.212729443860054,0.0005
ketone,3,full_patch,raw,0,29,0.05062230053495188,0.16104693474674628,0.0005
ketone,3,full_patch,raw,0,30,0.03386952761621749,0.2355774143864793,0.0005
ketone,3,full_patch,raw,0,31,0.03571224397384241,0.15637516512373556,0.0005
ketone,3,full_patch,raw,0,32,0.04672766586796182,0.17683788428231137,0.0005
ketone,3,full_patch,raw,0,33,0.03690327981822803,0.1972774928303046,0.0005
ketone,3,full_patch,raw,0,34,0.05042700842022896,0.261349238284613,0.0005
ketone,3,full_patch,raw,0,35,0.06558947307897396,0.377853260848759,0.0005
ketone,3,full_patch,raw,0,36,0.05641783663972479,0.1757276047545555,0.0005
ketone,3,full_patch,raw,0,37,0.07208290250330675,0.21438479944465083,0.0005
ketone,3,full_patch,raw,0,38,0.05598012400699443,0.26757649715899023,0.0005
ketone,3,full_patch,raw,0,39,0.05102724172785634,0.2646508971261752,0.00025
ketone,3,full_patch,raw,0,40,0.05361190132918905,0.18319051125799962,0.00025
ketone,3,full_patch,raw,0,41,0.039584741118501444,0.18609157759991668,0.00025
ketone,3,full_patch,raw,0,42,0.033652881618405954,0.18538169450683195,0.00025
ketone,3,full_patch,raw,0,43,0.03685506512639952,0.1784250677338035,0.00025
ketone,3,full_patch,raw,0,44,0.03306346136282702,0.1659640761054961,0.00025
ketone,3,full_patch,raw,0,45,0.052532727662168564,0.15286614218302155,0.00025
ketone,3,full_patch,raw,0,46,0.03447636375661756,0.14868542508385377,0.00025
ketone,3,full_patch,raw,0,47,0.03512989381541971,0.19256012917523957,0.00025
ketone,3,full_patch,raw,0,48,0.0737336743012315,0.16130227553294435,0.00025
ketone,3,full_patch,raw,0,49,0.05322378861611007,0.16527543987873494,0.00025
ketone,3,full_patch,raw,0,50,0.036421102883874394,0.1837819402660126,0.00025
ketone,3,full_patch,raw,0,51,0.06009070221029344,0.38167573809303235,0.00025
ketone,3,full_patch,raw,0,52,0.04235717104595216,0.18420527749477458,0.00025
ketone,3,full_patch,raw,0,53,0.03568637957338427,0.18641683445499801,0.00025
ketone,3,full_patch,raw,0,54,0.04877821682784401,0.16716264852471724,0.000125
ketone,3,full_patch,raw,0,55,0.0453690161287296,0.1700165730049153,0.000125
ketone,3,full_patch,raw,0,56,0.0366607484881018,0.17620308977889398,0.000125
ketone,3,full_patch,raw,0,57,0.035619521574651605,0.19394574806934348,0.000125
ketone,3,full_patch,raw,0,58,0.02849567046419519,0.1741903208448714,0.000125
ketone,3,full_patch,raw,0,59,0.042756789776145436,0.16776607515560416,0.000125
ketone,3,full_patch,raw,0,60,0.030056980728614527,0.17832061228684884,0.000125
ketone,3,full_patch,raw,0,61,0.04357150612307376,0.1573094850918515,6.25e-05
ketone,3,full_patch,raw,0,62,0.039644171590687796,0.15041749578376074,6.25e-05
ketone,3,full_patch,raw,0,63,0.04356278106570244,0.15280191545308236,6.25e-05
ketone,3,full_patch,raw,0,64,0.02961929118046995,0.16382150369373338,6.25e-05
ketone,3,full_patch,log1p,1,1,0.271968737244606,1.999395266120719,0.001
ketone,3,full_patch,log1p,1,2,0.11718191646161627,1.6874980718240171,0.001
ketone,3,full_patch,log1p,1,3,0.07361663914606219,1.2762030340301793,0.001
ketone,3,full_patch,log1p,1,4,0.05433882055346106,0.8141211862061152,0.001
ketone,3,full_patch,log1p,1,5,0.08808345506425763,0.3115060120006897,0.001
ketone,3,full_patch,log1p,1,6,0.05695894281150865,0.1919728725350992,0.001
ketone,3,full_patch,log1p,1,7,0.06029154738930405,0.3339827466152696,0.001
ketone,3,full_patch,log1p,1,8,0.04252944498887805,0.36849925665495914,0.001
ketone,3,full_patch,log1p,1,9,0.04334010592982417,0.19254800340102982,0.001
ketone,3,full_patch,log1p,1,10,0.049743004570730394,0.20692593694145578,0.001
ketone,3,full_patch,log1p,1,11,0.06309333785635526,0.3165090644199605,0.001
ketone,3,full_patch,log1p,1,12,0.05304918938972911,0.41265790996693513,0.001
ketone,3,full_patch,log1p,1,13,0.0553402705270736,0.21272951999405543,0.001
ketone,3,full_patch,log1p,1,14,0.06792496297447408,0.1838897986525457,0.0005
ketone,3,full_patch,log1p,1,15,0.03495874640638711,0.33334726554644734,0.0005
ketone,3,full_patch,log1p,1,16,0.028719241196503403,0.15401799921565829,0.0005
ketone,3,full_patch,log1p,1,17,0.05227407776430005,0.1675810635062464,0.0005
ketone,3,full_patch,log1p,1,18,0.07122010346807417,0.31866828261346525,0.0005
ketone,3,full_patch,log1p,1,19,0.06531178407737466,0.16405050992596232,0.0005
ketone,3,full_patch,log1p,1,20,0.038871275841212666,0.3582471377549511,0.0005
ketone,3,full_patch,log1p,1,21,0.03909522783560831,0.16944381425230218,0.0005
ketone,3,full_patch,log1p,1,22,0.04202224018021685,0.35883078538130164,0.0005
ketone,3,full_patch,log1p,1,23,0.044228130737777614,0.1709987026312637,0.0005
ketone,3,full_patch,log1p,1,24,0.042865493044745726,0.15143531329533338,0.00025
ketone,3,full_patch,log1p,1,25,0.033377314810870126,0.25599754969972616,0.00025
ketone,3,full_patch,log1p,1,26,0.025716535960797402,0.13941519716720327,0.00025
ketone,3,full_patch,log1p,1,27,0.04069317987219232,0.14926406500216535,0.00025
ketone,3,full_patch,log1p,1,28,0.024722405755129018,0.19116799045499092,0.00025
ketone,3,full_patch,log1p,1,29,0.03561600975570132,0.1386553164843486,0.00025
ketone,3,full_patch,log1p,1,30,0.04497266939428986,0.2219619108985405,0.00025
ketone,3,full_patch,log1p,1,31,0.04071857328297662,0.13845189397846636,0.00025
ketone,3,full_patch,log1p,1,32,0.02374701446197072,0.18826475182652883,0.00025
ketone,3,full_patch,log1p,1,33,0.033735115172677355,0.262435651721164,0.00025
ketone,3,full_patch,log1p,1,34,0.028160605335333308,0.129891350121617,0.00025
ketone,3,full_patch,log1p,1,35,0.02541502308650095,0.13349521676043813,0.00025
ketone,3,full_patch,log1p,1,36,0.02531006745994091,0.16158556876018215,0.00025
ketone,3,full_patch,log1p,1,37,0.03979520884449365,0.1767965218318176,0.00025
ketone,3,full_patch,log1p,1,38,0.05124290647809623,0.19195832513319497,0.00025
ketone,3,full_patch,log1p,1,39,0.025716613092627683,0.3678003509813931,0.00025
ketone,3,full_patch,log1p,1,40,0.03509601914003247,0.14820157694419805,0.00025
ketone,3,full_patch,log1p,1,41,0.03300146211976888,0.13700345657512436,0.00025
ketone,3,full_patch,log1p,1,42,0.029405915224161305,0.1553302588745631,0.000125
ketone,3,full_patch,log1p,1,43,0.031183469124504776,0.1395242325753639,0.000125
ketone,3,full_patch,log1p,1,44,0.023722198257436516,0.14614362338562925,0.000125
ketone,3,full_patch,log1p,1,45,0.036617263021772026,0.1696129437062851,0.000125
ketone,3,full_patch,log1p,1,46,0.04202449358389026,0.1575287858868039,0.000125
ketone,3,full_patch,log1p,1,47,0.0264164645102669,0.13410285970553681,0.000125
ketone,3,full_patch,log1p,1,48,0.03626651356576896,0.1366572859466148,0.000125
ketone,3,full_patch,log1p,1,49,0.02783952415233753,0.13387221174513833,6.25e-05
ketone,3,full_patch,log1p,1,50,0.02536934037066874,0.15252520306718514,6.25e-05
ketone,3,full_patch,log1p,1,51,0.02309432295990772,0.15765899646322457,6.25e-05
ketone,3,full_patch,log1p,1,52,0.029419097621909907,0.15292747634817572,6.25e-05
ketone,4,roi_masked,raw,1,1,0.5414065459712607,2.6159079182765526,0.001
ketone,4,roi_masked,raw,1,2,0.1695538161963713,2.248308345735861,0.001
ketone,4,roi_masked,raw,1,3,0.08831816044498662,1.587174189532267,0.001
ketone,4,roi_masked,raw,1,4,0.06014074953120263,0.9128786386762229,0.001
ketone,4,roi_masked,raw,1,5,0.054085006235075776,0.9725626470209767,0.001
ketone,4,roi_masked,raw,1,6,0.09765306371645849,0.4830930318614352,0.001
ketone,4,roi_masked,raw,1,7,0.09209774300211766,0.6283894918019713,0.001
ketone,4,roi_masked,raw,1,8,0.05902781160395654,0.5153447653054105,0.001
ketone,4,roi_masked,raw,1,9,0.06751902086935083,0.5311065028391608,0.001
ketone,4,roi_masked,raw,1,10,0.05014268348573661,0.37122874541889406,0.001
ketone,4,roi_masked,raw,1,11,0.052398329448015965,0.3227162564902566,0.001
ketone,4,roi_masked,raw,1,12,0.04188093152202544,0.2594259650944623,0.001
ketone,4,roi_masked,raw,1,13,0.042663653365901257,0.24833162917097504,0.001
ketone,4,roi_masked,raw,1,14,0.0427041615619034,0.31402105031697025,0.001
ketone,4,roi_masked,raw,1,15,0.03581810425050923,0.24441135893166097,0.001
ketone,4,roi_masked,raw,1,16,0.04257581972318594,0.631032086633188,0.001
ketone,4,roi_masked,raw,1,17,0.044240872879497344,0.3353569730730417,0.001
ketone,4,roi_masked,raw,1,18,0.043319456767840464,0.26851626861346883,0.001
ketone,4,roi_masked,raw,1,19,0.03382153638073655,0.29848934367488433,0.001
ketone,4,roi_masked,raw,1,20,0.039666611212687414,0.27281183913160756,0.001
ketone,4,roi_masked,raw,1,21,0.028379051350667827,0.26093873577246274,0.001
ketone,4,roi_masked,raw,1,22,0.04281499163537729,0.24102165936090506,0.001
ketone,4,roi_masked,raw,1,23,0.04185777401826421,0.4402062563367383,0.001
ketone,4,roi_masked,raw,1,24,0.02900258827282757,0.18323047988649876,0.001
ketone,4,roi_masked,raw,1,25,0.03743173615610013,0.37234720051193637,0.001
ketone,4,roi_masked,raw,1,26,0.03002751453733835,0.3807505705670704,0.001
ketone,4,roi_masked,raw,1,27,0.032672770046552675,0.22471477440174845,0.001
ketone,4,roi_masked,raw,1,28,0.03523727805643785,0.46508006785087574,0.001
ketone,4,roi_masked,raw,1,29,0.03765509063836004,0.20546530520482958,0.001
ketone,4,roi_masked,raw,1,30,0.044156079531693065,0.3716671294282511,0.001
ketone,4,roi_masked,raw,1,31,0.0447254478931427,0.384926367816398,0.001
ketone,4,roi_masked,raw,1,32,0.0371452768745481,0.2738134230557939,0.0005
ketone,4,roi_masked,raw,1,33,0.037525182070790745,0.21665733939981335,0.0005
ketone,4,roi_masked,raw,1,34,0.0283563889440943,0.1636354203535798,0.0005
ketone,4,roi_masked,raw,1,35,0.028869300653211406,0.3385607445868052,0.0005
ketone,4,roi_masked,raw,1,36,0.021318513533619583,0.1691660561949816,0.0005
ketone,4,roi_masked,raw,1,37,0.030689420209067765,0.31683001654939635,0.0005
ketone,4,roi_masked,raw,1,38,0.028171594483686276,0.17791548789657746,0.0005
ketone,4,roi_masked,raw,1,39,0.03602205030620098,0.28936986780378093,0.0005
ketone,4,roi_masked,raw,1,40,0.024484950529991605,0.17673964249396426,0.0005
ketone,4,roi_masked,raw,1,41,0.025178416525242758,0.3493566430376398,0.0005
ketone,4,roi_masked,raw,1,42,0.030184027601460942,0.1824194639235127,0.00025
ketone,4,roi_masked,raw,1,43,0.021345970144525904,0.1872733169068099,0.00025
ketone,4,roi_masked,raw,1,44,0.02008383098195811,0.28931258065639776,0.00025
ketone,4,roi_masked,raw,1,45,0.020675020903104642,0.18120303356850687,0.00025
ketone,4,roi_masked,raw,1,46,0.02092860651309373,0.23481529497028347,0.00025
ketone,4,roi_masked,raw,1,47,0.028984488339209167,0.16137911614431316,0.00025
ketone,4,roi_masked,raw,1,48,0.022170996323960725,0.2388519653407355,0.00025
ketone,4,roi_masked,raw,1,49,0.028101015332170198,0.2341700308797986,0.00025
ketone,4,roi_masked,raw,1,50,0.022723898138912,0.15500118400360735,0.00025
ketone,4,roi_masked,raw,1,51,0.02131628464968478,0.22252075160189203,0.00025
ketone,4,roi_masked,raw,1,52,0.024750705930541773,0.1829596317399836,0.00025
ketone,4,roi_masked,raw,1,53,0.02108028259311543,0.16389372219932008,0.00025
ketone,4,roi_masked,raw,1,54,0.024881405114639002,0.21844517268279517,0.00025
ketone,4,roi_masked,raw,1,55,0.032957232969461896,0.18559274089161001,0.00025
ketone,4,roi_masked,raw,1,56,0.03025788856578655,0.1610270686035608,0.00025
ketone,4,roi_masked,raw,1,57,0.02640638262277744,0.16776373382714055,0.00025
ketone,4,roi_masked,raw,1,58,0.024029327251139234,0.1798752791956303,0.000125
ketone,4,roi_masked,raw,1,59,0.021075721020947714,0.18692313521052256,0.000125
ketone,4,roi_masked,raw,1,60,0.020344300714672588,0.19072449454397294,0.000125
ketone,4,roi_masked,raw,1,61,0.02572626907561646,0.19809416501012678,0.000125
ketone,4,roi_masked,raw,1,62,0.023013784931819947,0.18739803488363416,0.000125
ketone,4,roi_masked,raw,1,63,0.01976011311788051,0.22577342284855734,0.000125
ketone,4,roi_masked,raw,1,64,0.02448458725311717,0.14594350308043855,0.000125
ketone,4,roi_masked,raw,1,65,0.01743719685578444,0.16219541145590347,0.000125
ketone,4,roi_masked,raw,1,66,0.018228388773124726,0.20765173107206963,0.000125
ketone,4,roi_masked,raw,1,67,0.023242464655491173,0.187888531327819,0.000125
ketone,4,roi_masked,raw,1,68,0.023262609681877933,0.15549154278307747,0.000125
ketone,4,roi_masked,raw,1,69,0.02087046407529565,0.19677665764343882,0.000125
ketone,4,roi_masked,raw,1,70,0.024999011735447118,0.21266463300999852,0.000125
ketone,4,roi_masked,raw,1,71,0.01986665235923939,0.17638952675450198,0.000125
ketone,4,roi_masked,raw,1,72,0.02087378755333971,0.165107072724198,6.25e-05
ketone,4,roi_masked,raw,1,73,0.021200600064924507,0.14535810116963363,6.25e-05
ketone,4,roi_masked,raw,1,74,0.02042859004902058,0.15393916369774693,6.25e-05
ketone,4,roi_masked,raw,1,75,0.020470960859636792,0.17516357048375497,6.25e-05
ketone,4,roi_masked,raw,1,76,0.02018438084203689,0.17325474073882735,6.25e-05
ketone,4,roi_masked,raw,1,77,0.019446908816939494,0.17193651634180163,6.25e-05
ketone,4,roi_masked,raw,1,78,0.02153164117795522,0.15305554590073603,6.25e-05
ketone,4,roi_masked,raw,1,79,0.020816794367598705,0.15054230748292252,6.25e-05
ketone,4,roi_masked,raw,1,80,0.02033288416559579,0.18346593423393814,6.25e-05
ketone,4,roi_masked,raw,1,81,0.018961920097592424,0.18015809969366184,3.125e-05
ketone,4,roi_masked,raw,1,82,0.018437544494623044,0.17007935293772508,3.125e-05
ketone,4,roi_masked,raw,1,83,0.018728853768256844,0.1667562455790705,3.125e-05
ketone,4,roi_masked,raw,1,84,0.0209714730010658,0.16598780916677364,3.125e-05
ketone,4,roi_masked,raw,1,85,0.016838370746032137,0.14490883008973138,3.125e-05
ketone,4,roi_masked,raw,1,86,0.018656521470698177,0.14671833085643166,3.125e-05
ketone,4,roi_masked,raw,1,87,0.021145547419542172,0.15999916363196137,3.125e-05
ketone,4,roi_masked,raw,1,88,0.016489063145317992,0.18778302061125285,3.125e-05
ketone,4,roi_masked,raw,1,89,0.019551712500511624,0.18605122185594603,3.125e-05
ketone,4,roi_masked,raw,1,90,0.018496364095538367,0.15742432133700718,3.125e-05
ketone,4,roi_masked,raw,1,91,0.020952511975755456,0.16187230648522327,3.125e-05
ketone,4,roi_masked,raw,1,92,0.01987516064746458,0.1615636191622048,3.125e-05
ketone,4,roi_masked,raw,1,93,0.018032399906975326,0.15729740827892721,1.5625e-05
ketone,4,roi_masked,raw,1,94,0.020980697644294284,0.17706343548218972,1.5625e-05
ketone,4,roi_masked,raw,1,95,0.020235775542430213,0.16947659431812834,1.5625e-05
ketone,4,roi_masked,raw,1,96,0.01873535272039351,0.17044380030927886,1.5625e-05
ketone,4,roi_masked,raw,1,97,0.027921160957852346,0.1556407918964887,1.5625e-05
ketone,4,roi_masked,raw,1,98,0.017692702043740474,0.16091614092436046,1.5625e-05
ketone,4,roi_masked,raw,1,99,0.023621581281062034,0.16567277680189973,1.5625e-05
ketone,4,roi_masked,raw,1,100,0.015593862099969973,0.1694074185480574,1e-05
ketone,4,roi_masked,raw,1,101,0.019442417674133034,0.16056940513164947,1e-05
ketone,4,roi_masked,raw,1,102,0.0199714528824218,0.1503911865684256,1e-05
ketone,4,roi_masked,raw,1,103,0.021751519994901828,0.1578581117910058,1e-05
ketone,4,roi_masked,log1p,0,1,0.23846023871761854,2.150690015364341,0.001
ketone,4,roi_masked,log1p,0,2,0.12096000926904991,1.9198081050518956,0.001
ketone,4,roi_masked,log1p,0,3,0.09515440854869905,1.5226922187970184,0.001
ketone,4,roi_masked,log1p,0,4,0.062207415577818136,0.6724629595077409,0.001
ketone,4,roi_masked,log1p,0,5,0.0793544305641143,0.8105728637647206,0.001
ketone,4,roi_masked,log1p,0,6,0.07538876963443443,0.19994659318278524,0.001
ketone,4,roi_masked,log1p,0,7,0.06433957754099956,0.2531404444620876,0.001
ketone,4,roi_masked,log1p,0,8,0.08240520380070952,0.3900268309682908,0.001
ketone,4,roi_masked,log1p,0,9,0.07678835063439901,0.389312619538593,0.001
ketone,4,roi_masked,log1p,0,10,0.06514340321548649,0.26140040159914135,0.001
ketone,4,roi_masked,log1p,0,11,0.04952981970349296,0.27039435300683584,0.001
ketone,4,roi_masked,log1p,0,12,0.04719338224070971,0.2517584684633287,0.001
ketone,4,roi_masked,log1p,0,13,0.05115732184199036,0.32566195456314295,0.001
ketone,4,roi_masked,log1p,0,14,0.03588595729870874,0.2314510523540721,0.0005
ketone,4,roi_masked,log1p,0,15,0.023942808758039943,0.37521382388250746,0.0005
ketone,4,roi_masked,log1p,0,16,0.0464789692129268,0.210626188430865,0.0005
ketone,4,roi_masked,log1p,0,17,0.02933880961576446,0.3690555750930131,0.0005
ketone,4,roi_masked,log1p,0,18,0.03909490581174366,0.2836303657167877,0.0005
ketone,4,roi_masked,log1p,0,19,0.02730900324026092,0.3078831397276508,0.0005
ketone,4,roi_masked,log1p,0,20,0.025204072233106268,0.16022043294768884,0.0005
ketone,4,roi_masked,log1p,0,21,0.02787172626398626,0.20985668981741534,0.0005
ketone,4,roi_masked,log1p,0,22,0.02183001089963268,0.28908492477429454,0.0005
