analyte,outer_fold,architecture,representation,target_transform,selected_target,epoch,training_loss,validation_mae,learning_rate
ketone,1,tiny,g,raw,1,25,0.11085694481929144,0.5694044515796446,0.0005
ketone,1,tiny,g,raw,1,26,0.11247306366761525,0.531612282892101,0.0005
ketone,1,tiny,g,raw,1,27,0.10550270875295004,0.570567255225095,0.0005
ketone,1,tiny,g,raw,1,28,0.11219989061355591,0.5575932073962699,0.0005
ketone,1,tiny,g,raw,1,29,0.11134975478053093,0.5891803208404414,0.0005
ketone,1,tiny,g,raw,1,30,0.10006413062413534,0.7221383057316602,0.0005
ketone,1,tiny,g,raw,1,31,0.1032555123170217,0.6821136773747138,0.0005
ketone,1,tiny,g,raw,1,32,0.11144046634435653,0.5657238515607644,0.0005
ketone,1,tiny,g,raw,1,33,0.11163140038649241,1.0474132104022238,0.0005
ketone,1,tiny,g,raw,1,34,0.09962046841780345,1.021892086928141,0.00025
ketone,1,tiny,g,raw,1,35,0.10971964299678802,0.9564384022399106,0.00025
ketone,1,tiny,g,raw,1,36,0.10854679346084595,0.785142011296032,0.00025
ketone,1,tiny,g,raw,1,37,0.11035204231739044,0.5511946468640017,0.00025
ketone,1,tiny,g,raw,1,38,0.10288291797041893,0.51659210814245,0.00025
ketone,1,tiny,g,raw,1,39,0.10539233734210332,0.5291245997524254,0.00025
ketone,1,tiny,g,raw,1,40,0.11456382324298223,0.6012067079052721,0.00025
ketone,1,tiny,g,raw,1,41,0.10440472265084584,0.5520029460914448,0.00025
ketone,1,tiny,g,raw,1,42,0.09829470217227936,0.5563577903234977,0.00025
ketone,1,tiny,g,raw,1,43,0.09675847192605337,0.6685907677562948,0.00025
ketone,1,tiny,g,raw,1,44,0.10581876883904139,0.5741245142729,0.00025
ketone,1,tiny,g,raw,1,45,0.1063572570681572,0.5088689159643947,0.00025
ketone,1,tiny,g,raw,1,46,0.10574746131896973,0.5587889431325072,0.00025
ketone,1,tiny,g,raw,1,47,0.10188126812378566,0.5215231298489506,0.00025
ketone,1,tiny,g,raw,1,48,0.10157829970121383,0.5258768107331134,0.00025
ketone,1,tiny,g,raw,1,49,0.10356298933426539,0.6093013080789855,0.00025
ketone,1,tiny,g,raw,1,50,0.116249613960584,0.6387693930911597,0.00025
ketone,1,tiny,g,raw,1,51,0.11788309713204702,0.5236378960316506,0.00025
ketone,1,tiny,g,raw,1,52,0.11451155344645182,0.5390178808118644,0.00025
ketone,1,tiny,g,raw,1,53,0.1051347573598226,0.5230732072407623,0.000125
ketone,1,tiny,g,raw,1,54,0.09931273063023885,0.5172425068385329,0.000125
ketone,1,tiny,g,raw,1,55,0.09452546040217082,0.534596700010388,0.000125
ketone,1,tiny,g,raw,1,56,0.09877472619215648,0.5673793820082469,0.000125
ketone,1,tiny,g,raw,1,57,0.09343803028265635,0.5516707607167398,0.000125
ketone,1,tiny,g,raw,1,58,0.09833542505900066,0.5591889322931608,0.000125
ketone,1,tiny,g,raw,1,59,0.10284915169080099,0.5944560065894238,0.000125
ketone,1,tiny,g,raw,1,60,0.10298383335272471,0.6595525906799284,6.25e-05
ketone,1,tiny,hue_circular,raw,1,1,0.8031021138032277,2.6568849360513767,0.001
ketone,1,tiny,hue_circular,raw,1,2,0.31385916272799175,2.5972873651372677,0.001
ketone,1,tiny,hue_circular,raw,1,3,0.14059860706329347,2.3371899869782204,0.001
ketone,1,tiny,hue_circular,raw,1,4,0.1014700099825859,2.1401044378689607,0.001
ketone,1,tiny,hue_circular,raw,1,5,0.05201838165521622,2.0143294698451824,0.001
ketone,1,tiny,hue_circular,raw,1,6,0.04562977204720179,1.7438708202137942,0.001
ketone,1,tiny,hue_circular,raw,1,7,0.05793801893790563,1.434821488574893,0.001
ketone,1,tiny,hue_circular,raw,1,8,0.05477584997812907,1.0416542439895669,0.001
ketone,1,tiny,hue_circular,raw,1,9,0.05736182332038879,0.8727147853074995,0.001
ketone,1,tiny,hue_circular,raw,1,10,0.04288395494222641,1.0932741621089288,0.001
ketone,1,tiny,hue_circular,raw,1,11,0.0609363595644633,1.0196999889115337,0.001
ketone,1,tiny,hue_circular,raw,1,12,0.046136725197235745,0.44715300964977645,0.001
ketone,1,tiny,hue_circular,raw,1,13,0.04616163571675618,0.32266093734415857,0.001
ketone,1,tiny,hue_circular,raw,1,14,0.047380517174800234,0.3825594388847262,0.001
ketone,1,tiny,hue_circular,raw,1,15,0.04402121851841609,0.34394636939281664,0.001
ketone,1,tiny,hue_circular,raw,1,16,0.02869898055990537,0.2587052384335703,0.001
ketone,1,tiny,hue_circular,raw,1,17,0.05925694927573204,0.2610898643397416,0.001
ketone,1,tiny,hue_circular,raw,1,18,0.04825113962093989,0.33494923275625865,0.001
ketone,1,tiny,hue_circular,raw,1,19,0.052784653504689534,0.22325058355275573,0.001
ketone,1,tiny,hue_circular,raw,1,20,0.04193952480951945,0.24560701571905885,0.001
ketone,1,tiny,hue_circular,raw,1,21,0.05132856766382853,0.24595272941379892,0.001
ketone,1,tiny,hue_circular,raw,1,22,0.026442851747075717,0.37323175540945397,0.001
ketone,1,tiny,hue_circular,raw,1,23,0.040041191627581914,0.23610575588022786,0.001
ketone,1,tiny,hue_circular,raw,1,24,0.03465246359507243,0.2144456151169458,0.001
ketone,1,tiny,hue_circular,raw,1,25,0.026604701206088065,0.2316426998972523,0.001
ketone,1,tiny,hue_circular,raw,1,26,0.03859419226646423,0.4019116523865913,0.001
ketone,1,tiny,hue_circular,raw,1,27,0.030898476640383404,0.2621638823072511,0.001
ketone,1,tiny,hue_circular,raw,1,28,0.03570157587528229,0.2671233199808721,0.001
ketone,1,tiny,hue_circular,raw,1,29,0.041346696019172666,0.20252663251738912,0.001
ketone,1,tiny,hue_circular,raw,1,30,0.03542422751585642,0.3332915586947196,0.001
ketone,1,tiny,hue_circular,raw,1,31,0.03065516004959742,0.25351793188260313,0.001
ketone,1,tiny,hue_circular,raw,1,32,0.03878352505465348,0.19712020503969935,0.001
ketone,1,tiny,hue_circular,raw,1,33,0.03985943471391996,0.27207427771017706,0.001
ketone,1,tiny,hue_circular,raw,1,34,0.026013558357954027,0.23759192776037769,0.001
ketone,1,tiny,hue_circular,raw,1,35,0.03226254930098851,0.22326251697147087,0.001
ketone,1,tiny,hue_circular,raw,1,36,0.036106873552004495,0.22032982806872803,0.001
ketone,1,tiny,hue_circular,raw,1,37,0.03752918454507987,0.28530073424298147,0.001
ketone,1,tiny,hue_circular,raw,1,38,0.035553846259911856,0.27845531473903296,0.001
ketone,1,tiny,hue_circular,raw,1,39,0.04519076695044835,0.2210562283678657,0.001
ketone,1,tiny,hue_circular,raw,1,40,0.036336853106816606,0.2323084864554743,0.0005
ketone,1,tiny,hue_circular,raw,1,41,0.03043504183491071,0.2524048733076915,0.0005
ketone,1,tiny,hue_circular,raw,1,42,0.024794510627786318,0.2109637419027265,0.0005
ketone,1,tiny,hue_circular,raw,1,43,0.030630713701248168,0.1921532001441767,0.0005
ketone,1,tiny,hue_circular,raw,1,44,0.030397926270961762,0.21891479773843864,0.0005
ketone,1,tiny,hue_circular,raw,1,45,0.0336031012237072,0.232207115444901,0.0005
ketone,1,tiny,hue_circular,raw,1,46,0.027503859996795655,0.2275294586765138,0.0005
ketone,1,tiny,hue_circular,raw,1,47,0.02565769279996554,0.1947472230710089,0.0005
ketone,1,tiny,hue_circular,raw,1,48,0.029261036962270736,0.1857585653011591,0.0005
ketone,1,tiny,hue_circular,raw,1,49,0.028832406923174857,0.21550234376009506,0.0005
ketone,1,tiny,hue_circular,raw,1,50,0.036168683568636575,0.25192824531558383,0.0005
ketone,1,tiny,hue_circular,raw,1,51,0.03809456378221512,0.24484611662064099,0.0005
ketone,1,tiny,hue_circular,raw,1,52,0.04067563017209371,0.20607910814825098,0.0005
ketone,1,tiny,hue_circular,raw,1,53,0.03888537089029948,0.2875579569616795,0.0005
ketone,1,tiny,hue_circular,raw,1,54,0.024939792106548946,0.1871055716326055,0.0005
ketone,1,tiny,hue_circular,raw,1,55,0.023957558472951255,0.18723332274093982,0.0005
ketone,1,tiny,hue_circular,raw,1,56,0.02718693713347117,0.22577913422269838,0.00025
ketone,1,tiny,hue_circular,raw,1,57,0.022939661890268324,0.25748001710616364,0.00025
ketone,1,tiny,hue_circular,raw,1,58,0.022075160468618075,0.2259949459430943,0.00025
ketone,1,tiny,hue_circular,raw,1,59,0.02900493157406648,0.19203795318800898,0.00025
ketone,1,tiny,hue_circular,raw,1,60,0.02403067946434021,0.21943334090484348,0.00025
ketone,1,tiny,hue_circular,raw,1,61,0.03247322887182236,0.2876004705121891,0.00025
ketone,1,tiny,hue_circular,raw,1,62,0.03155243098735809,0.19583089995869762,0.00025
ketone,1,tiny,hue_circular,raw,1,63,0.02592400585611661,0.18894392146939842,0.000125
ketone,1,lite,rgb,raw,1,1,0.5461142559846243,2.794006987444345,0.001
ketone,1,lite,rgb,raw,1,2,0.4126557509104411,2.7148583586121733,0.001
ketone,1,lite,rgb,raw,1,3,0.33799801071484886,2.6233881523574683,0.001
ketone,1,lite,rgb,raw,1,4,0.30138004620869957,2.5620441298012,0.001
ketone,1,lite,rgb,raw,1,5,0.26315980752309165,2.532854277093593,0.001
ketone,1,lite,rgb,raw,1,6,0.2239869276682536,2.513956049529579,0.001
ketone,1,lite,rgb,raw,1,7,0.17184375325838724,2.429135088938176,0.001
ketone,1,lite,rgb,raw,1,8,0.12410175303618114,2.2181087545816385,0.001
ketone,1,lite,rgb,raw,1,9,0.08390255471070608,1.8391157809210363,0.001
ketone,1,lite,rgb,raw,1,10,0.05748048648238182,1.443230582385023,0.001
ketone,1,lite,rgb,raw,1,11,0.06879995316267014,1.150064813323375,0.001
ketone,1,lite,rgb,raw,1,12,0.055747733513514204,0.7825020584957101,0.001
ketone,1,lite,rgb,raw,1,13,0.06163810690244039,0.6903348841581731,0.001
ketone,1,lite,rgb,raw,1,14,0.06257869799931844,0.55804863360267,0.001
ketone,1,lite,rgb,raw,1,15,0.047081072628498075,0.4556232426342652,0.001
ketone,1,lite,rgb,raw,1,16,0.04693807760874431,0.38216279769353745,0.001
ketone,1,lite,rgb,raw,1,17,0.05711932505170504,0.3350035847087628,0.001
ketone,1,lite,rgb,raw,1,18,0.046316412091255185,0.3076177901818914,0.001
ketone,1,lite,rgb,raw,1,19,0.049646302064259844,0.3322301904870883,0.001
ketone,1,lite,rgb,raw,1,20,0.049194209774335224,0.335583234712184,0.001
ketone,1,lite,rgb,raw,1,21,0.057684436937173206,0.32760320615941574,0.001
ketone,1,lite,rgb,raw,1,22,0.03458412612477938,0.3026314039871493,0.001
ketone,1,lite,rgb,raw,1,23,0.04010724226633708,0.28947176191792234,0.001
ketone,1,lite,rgb,raw,1,24,0.030838335305452345,0.28360044850970617,0.001
ketone,1,lite,rgb,raw,1,25,0.028989890466133754,0.2796512775854504,0.001
ketone,1,lite,rgb,raw,1,26,0.032962896923224135,0.28273358689943445,0.001
ketone,1,lite,rgb,raw,1,27,0.03390971198678017,0.2643376838872611,0.001
ketone,1,lite,rgb,raw,1,28,0.03886878490447998,0.2630677341402641,0.001
ketone,1,lite,rgb,raw,1,29,0.04670085820058981,0.2657028167013728,0.001
ketone,1,lite,rgb,raw,1,30,0.030603646859526636,0.26924064601494707,0.001
ketone,1,lite,rgb,raw,1,31,0.028239088505506514,0.27162167724312064,0.001
ketone,1,lite,rgb,raw,1,32,0.03548706670602163,0.2546197698133017,0.001
ketone,1,lite,rgb,raw,1,33,0.044782402366399764,0.22841418422968127,0.001
ketone,1,lite,rgb,raw,1,34,0.02682065392533938,0.22699061819615457,0.001
ketone,1,lite,rgb,raw,1,35,0.0344099094470342,0.2277057193086712,0.001
ketone,1,lite,rgb,raw,1,36,0.04075965682665507,0.21538476927428285,0.001
ketone,1,lite,rgb,raw,1,37,0.03969940406580766,0.25221260172408555,0.001
ketone,1,lite,rgb,raw,1,38,0.02572313373287519,0.28484299861364837,0.001
ketone,1,lite,rgb,raw,1,39,0.042554649710655215,0.24942139457593454,0.001
ketone,1,lite,rgb,raw,1,40,0.032757117847601575,0.2315339878116801,0.001
ketone,1,lite,rgb,raw,1,41,0.029207133253415427,0.23890709557040363,0.001
ketone,1,lite,rgb,raw,1,42,0.026452980935573578,0.21168833824058353,0.001
ketone,1,lite,rgb,raw,1,43,0.0294931560754776,0.2057223732405228,0.001
ketone,1,lite,rgb,raw,1,44,0.03141943775117397,0.2218609934977847,0.001
ketone,1,lite,rgb,raw,1,45,0.030987189958492915,0.2435172178560332,0.001
ketone,1,lite,rgb,raw,1,46,0.02713927092651526,0.2497594754824359,0.001
ketone,1,lite,rgb,raw,1,47,0.028825360039869945,0.23402579039405683,0.001
ketone,1,lite,rgb,raw,1,48,0.03076570654908816,0.21150904951968838,0.001
ketone,1,lite,rgb,raw,1,49,0.024113859857122104,0.19505573495861336,0.001
ketone,1,lite,rgb,raw,1,50,0.0344544713695844,0.22185390572104385,0.001
ketone,1,lite,rgb,raw,1,51,0.04202640851338704,0.2463523657393526,0.001
ketone,1,lite,rgb,raw,1,52,0.04420231928428014,0.21865160439521206,0.001
ketone,1,lite,rgb,raw,1,53,0.041572101414203644,0.25662127795074074,0.001
ketone,1,lite,rgb,raw,1,54,0.02789738227923711,0.1957774885592335,0.001
ketone,1,lite,rgb,raw,1,55,0.023133629312117893,0.17879014966131873,0.001
ketone,1,lite,rgb,raw,1,56,0.02670896550019582,0.16935666067072366,0.001
ketone,1,lite,rgb,raw,1,57,0.02753225564956665,0.17231457164210892,0.001
ketone,1,lite,rgb,raw,1,58,0.02547082056601842,0.19781080517825167,0.001
ketone,1,lite,rgb,raw,1,59,0.022523116072018942,0.2544127415801739,0.001
ketone,1,lite,rgb,raw,1,60,0.028864407787720363,0.2593144124992529,0.001
ketone,1,lite,rgb,raw,1,61,0.03968106955289841,0.23352273485682137,0.001
ketone,1,lite,rgb,raw,1,62,0.032371929349998635,0.1706075826919055,0.001
ketone,1,lite,rgb,raw,1,63,0.025889812534054122,0.16236524891550458,0.001
ketone,1,lite,rgb,raw,1,64,0.05842167288064957,0.199530233405432,0.001
ketone,1,lite,rgb,raw,1,65,0.0226434089243412,0.20727629484999543,0.001
ketone,1,lite,rgb,raw,1,66,0.029288549472888312,0.20483932913354957,0.001
ketone,1,lite,rgb,raw,1,67,0.03278619659443696,0.187056950569296,0.001
ketone,1,lite,rgb,raw,1,68,0.03628715127706528,0.18709467768175764,0.001
ketone,1,lite,rgb,raw,1,69,0.024237803866465887,0.2028513896823813,0.001
ketone,1,lite,rgb,raw,1,70,0.02425814581414064,0.23042276080174204,0.001
ketone,1,lite,rgb,raw,1,71,0.02274723822871844,0.20094521372772706,0.0005
ketone,1,lite,rgb,raw,1,72,0.025563392539819083,0.2031873334755024,0.0005
ketone,1,lite,rgb,raw,1,73,0.0172318863372008,0.20951093350823768,0.0005
ketone,1,lite,rgb,raw,1,74,0.025451880941788355,0.20150591457704214,0.0005
ketone,1,lite,rgb,raw,1,75,0.037545177588860196,0.2045115634224441,0.0005
ketone,1,lite,rgb,raw,1,76,0.030675532917181652,0.20090096922458367,0.0005
ketone,1,lite,rgb,raw,1,77,0.02800972859064738,0.19348817932595747,0.0005
ketone,1,lite,rgb,raw,1,78,0.024514216184616088,0.18714406462517644,0.00025
ketone,2,tiny,rgb,raw,1,1,0.9123624748870974,2.6273212164063873,0.001
ketone,2,tiny,rgb,raw,1,2,0.3942270757722073,2.6360322820182347,0.001
ketone,2,tiny,rgb,raw,1,3,0.17980679625370463,2.2367175831227235,0.001
ketone,2,tiny,rgb,raw,1,4,0.07090912612735248,1.9395443990270107,0.001
ketone,2,tiny,rgb,raw,1,5,0.07768874456647967,1.5078224479259044,0.001
ketone,2,tiny,rgb,raw,1,6,0.07806049812524045,1.4734196317888153,0.001
ketone,2,tiny,rgb,raw,1,7,0.056225697525212025,1.126859701594393,0.001
ketone,2,tiny,rgb,raw,1,8,0.05007408064652662,0.4794406946801456,0.001
ketone,2,tiny,rgb,raw,1,9,0.05547272926959835,0.4602883455804987,0.001
ketone,2,tiny,rgb,raw,1,10,0.06471210363946978,0.6397265350772785,0.001
ketone,2,tiny,rgb,raw,1,11,0.048296013511106614,0.36019718310387927,0.001
ketone,2,tiny,rgb,raw,1,12,0.07237226125158247,0.32114985519549094,0.001
ketone,2,tiny,rgb,raw,1,13,0.06423602729547219,0.423866508204597,0.001
ketone,2,tiny,rgb,raw,1,14,0.04248800501227379,0.3114509451535874,0.001
ketone,2,tiny,rgb,raw,1,15,0.05615320300958196,0.29275371233463005,0.001
ketone,2,tiny,rgb,raw,1,16,0.06074587219074124,0.40612013754658216,0.001
ketone,2,tiny,rgb,raw,1,17,0.05733064360550193,0.23592464358504883,0.001
ketone,2,tiny,rgb,raw,1,18,0.06952289815564625,0.2615620716976972,0.001
ketone,2,tiny,rgb,raw,1,19,0.05337225035077236,0.32581617857732775,0.001
ketone,2,tiny,rgb,raw,1,20,0.03930352948850296,0.22785306952384993,0.001
ketone,2,tiny,rgb,raw,1,21,0.033025524105693475,0.2396523065199066,0.001
ketone,2,tiny,rgb,raw,1,22,0.028525310797525235,0.25890323900184176,0.001
ketone,2,tiny,rgb,raw,1,23,0.02867366752175034,0.24775095664870575,0.001
ketone,2,tiny,rgb,raw,1,24,0.04124691642698695,0.25580207439971214,0.001
ketone,2,tiny,rgb,raw,1,25,0.05075142373804186,0.3455051681518108,0.001
ketone,2,tiny,rgb,raw,1,26,0.04239538861591308,0.25761447223479383,0.001
ketone,2,tiny,rgb,raw,1,27,0.03761386791946458,0.24577330432024255,0.001
ketone,2,tiny,rgb,raw,1,28,0.027099062368029454,0.255982106606564,0.0005
ketone,2,tiny,rgb,raw,1,29,0.03718860945129981,0.30215513360687823,0.0005
ketone,2,tiny,rgb,raw,1,30,0.029891538448998185,0.24382164380244345,0.0005
ketone,2,tiny,rgb,raw,1,31,0.04998378162501288,0.24625636169256176,0.0005
ketone,2,tiny,rgb,raw,1,32,0.04625442101940757,0.21938044629366174,0.0005
ketone,2,tiny,rgb,raw,1,33,0.027020116321376113,0.28953880392160986,0.0005
ketone,2,tiny,rgb,raw,1,34,0.029300285167381413,0.26263662449796094,0.0005
ketone,2,tiny,rgb,raw,1,35,0.03220136830064117,0.22589083651173653,0.0005
ketone,2,tiny,rgb,raw,1,36,0.030751128482525467,0.22687480637466645,0.0005
ketone,2,tiny,rgb,raw,1,37,0.03207705640157715,0.24737819848008763,0.0005
ketone,2,tiny,rgb,raw,1,38,0.044561042251889824,0.24451987287747085,0.0005
ketone,2,tiny,rgb,raw,1,39,0.030855501192759295,0.2605283955317102,0.0005
ketone,2,tiny,rgb,raw,1,40,0.0351077996072222,0.24899609556923044,0.00025
ketone,2,tiny,rgb,raw,1,41,0.025361574331267935,0.2341105455010305,0.00025
ketone,2,tiny,rgb,raw,1,42,0.03149798768954199,0.22011293339631835,0.00025
ketone,2,tiny,rgb,raw,1,43,0.02985784713728506,0.2248168906315381,0.00025
ketone,2,tiny,rgb,raw,1,44,0.03200320673526311,0.2234991265300633,0.00025
ketone,2,tiny,rgb,raw,1,45,0.0274977516077581,0.23417194938205085,0.00025
ketone,2,tiny,rgb,raw,1,46,0.02870551295212058,0.22285122110011293,0.00025
ketone,2,tiny,rgb,raw,1,47,0.028097919417453595,0.21994995520143837,0.000125
ketone,2,tiny,g,raw,1,1,0.3456370886720595,2.362655689416373,0.001
ketone,2,tiny,g,raw,1,2,0.21541980128796373,2.156247463725612,0.001
ketone,2,tiny,g,raw,1,3,0.15880762822315342,1.7486765078152793,0.001
ketone,2,tiny,g,raw,1,4,0.13663634999853666,1.6191021607899372,0.001
ketone,2,tiny,g,raw,1,5,0.14302455206386377,1.1019656598607475,0.001
ketone,2,tiny,g,raw,1,6,0.14798469059779995,0.9021040783699061,0.001
ketone,2,tiny,g,raw,1,7,0.12681846125204055,0.9567588233712141,0.001
ketone,2,tiny,g,raw,1,8,0.12386170029640198,0.9153423724886967,0.001
ketone,2,tiny,g,raw,1,9,0.13809173395399188,0.677468855552029,0.001
ketone,2,tiny,g,raw,1,10,0.12491591201453912,0.711086301599221,0.001
ketone,2,tiny,g,raw,1,11,0.1272371225669736,0.9188046555801036,0.001
ketone,2,tiny,g,raw,1,12,0.1336230016389831,0.822285914888305,0.001
ketone,2,tiny,g,raw,1,13,0.1416183988578984,0.7146276385081696,0.001
ketone,2,tiny,g,raw,1,14,0.1199264577666267,1.073677273242669,0.001
ketone,2,tiny,g,raw,1,15,0.12334069976064026,0.6069576524916982,0.001
ketone,2,tiny,g,raw,1,16,0.13162218254120622,1.330955128030519,0.001
ketone,2,tiny,g,raw,1,17,0.13014383027788068,0.8870686182615799,0.001
ketone,2,tiny,g,raw,1,18,0.128229235283664,0.8767072987502388,0.001
ketone,2,tiny,g,raw,1,19,0.12573357952422784,0.6898940040232154,0.001
ketone,2,tiny,g,raw,1,20,0.1165317146748793,0.6367371403175903,0.001
ketone,2,tiny,g,raw,1,21,0.12052597423068813,0.5787064897608358,0.001
ketone,2,tiny,g,raw,1,22,0.10919194045614024,1.1123763631532633,0.001
ketone,2,tiny,g,raw,1,23,0.10489303374388179,0.5917378435634184,0.001
ketone,2,tiny,g,raw,1,24,0.12294950543857011,0.8811231583447305,0.001
ketone,2,tiny,g,raw,1,25,0.14408815200211572,0.7246801787629273,0.001
ketone,2,tiny,g,raw,1,26,0.12448925805873558,1.6920598162616058,0.001
ketone,2,tiny,g,raw,1,27,0.12100649124286214,0.587903121592271,0.001
ketone,2,tiny,g,raw,1,28,0.10993413602719541,1.3086123832860324,0.001
ketone,2,tiny,g,raw,1,29,0.12225930832448553,0.8336161585800879,0.0005
ketone,2,tiny,g,raw,1,30,0.10473758385318224,0.625269213970271,0.0005
ketone,2,tiny,g,raw,1,31,0.14462543193434105,0.6319476446121179,0.0005
ketone,2,tiny,g,raw,1,32,0.12983707179788684,0.7859927104777087,0.0005
ketone,2,tiny,g,raw,1,33,0.1110799928180507,0.8904661466639965,0.0005
ketone,2,tiny,g,raw,1,34,0.10894008628169044,0.7583923467303872,0.0005
ketone,2,tiny,g,raw,1,35,0.11726113543158671,0.633883688271025,0.0005
ketone,2,tiny,g,raw,1,36,0.11334080639921251,0.6685759863712684,0.00025
ketone,2,tiny,hue_circular,raw,1,1,0.3835081013499713,2.4713916818516823,0.001
ketone,2,tiny,hue_circular,raw,1,2,0.11565804457078215,2.3143917666585616,0.001
ketone,2,tiny,hue_circular,raw,1,3,0.07123409333776255,2.25241132336099,0.001
ketone,2,tiny,hue_circular,raw,1,4,0.06737911114927198,2.090718323705218,0.001
ketone,2,tiny,hue_circular,raw,1,5,0.07045980500148945,1.8853101013275517,0.001
ketone,2,tiny,hue_circular,raw,1,6,0.0749045490119301,1.7068997502069307,0.001
ketone,2,tiny,hue_circular,raw,1,7,0.04113630953504414,1.6882074116089725,0.001
ketone,2,tiny,hue_circular,raw,1,8,0.06514954347102368,1.5488859427562605,0.001
ketone,2,tiny,hue_circular,raw,1,9,0.06243243471520846,1.1633983780458692,0.001
ketone,2,tiny,hue_circular,raw,1,10,0.04314006993272265,1.0538185634964954,0.001
ketone,2,tiny,hue_circular,raw,1,11,0.060027183323610026,0.9452591310425051,0.001
ketone,2,tiny,hue_circular,raw,1,12,0.03877462104695742,0.5061384971755074,0.001
ketone,2,tiny,hue_circular,raw,1,13,0.03579362891003734,0.4293968327102985,0.001
ketone,2,tiny,hue_circular,raw,1,14,0.029278694850499512,0.39076314554819824,0.001
ketone,2,tiny,hue_circular,raw,1,15,0.033356908769881136,0.39528804134352563,0.001
ketone,2,tiny,hue_circular,raw,1,16,0.0489025958737389,0.4271688039216206,0.001
ketone,2,tiny,hue_circular,raw,1,17,0.036075437716284735,0.2632993626157055,0.001
ketone,2,tiny,hue_circular,raw,1,18,0.044094142458233676,0.21231145196326745,0.001
ketone,2,tiny,hue_circular,raw,1,19,0.0434597481469639,0.3309184458248896,0.001
ketone,2,tiny,hue_circular,raw,1,20,0.037430150648120976,0.25258572911632304,0.001
ketone,2,tiny,hue_circular,raw,1,21,0.028672707373978663,0.28383113416276207,0.001
ketone,2,tiny,hue_circular,raw,1,22,0.02898292762578511,0.2926778766336201,0.001
ketone,2,tiny,hue_circular,raw,1,23,0.02439206316456443,0.21713722910375255,0.001
ketone,2,tiny,hue_circular,raw,1,24,0.03903282958953107,0.1999598381826382,0.001
ketone,2,tiny,hue_circular,raw,1,25,0.05994258503444859,0.4864626501120526,0.001
ketone,2,tiny,hue_circular,raw,1,26,0.047470726744561896,0.24115115260659867,0.001
ketone,2,tiny,hue_circular,raw,1,27,0.04038504804255533,0.20760427556445504,0.001
ketone,2,tiny,hue_circular,raw,1,28,0.026929672624244064,0.3805169745906648,0.001
ketone,2,tiny,hue_circular,raw,1,29,0.052382461238102834,0.37298210817737437,0.001
ketone,2,tiny,hue_circular,raw,1,30,0.02784112666840436,0.224540611275805,0.001
ketone,2,tiny,hue_circular,raw,1,31,0.053530747773217376,0.20338042523139727,0.001
ketone,2,tiny,hue_circular,raw,1,32,0.04343692695752519,0.25720100049342887,0.0005
ketone,2,tiny,hue_circular,raw,1,33,0.025718729622417787,0.3613211364330064,0.0005
ketone,2,tiny,hue_circular,raw,1,34,0.028496258205077687,0.30483624869335546,0.0005
ketone,2,tiny,hue_circular,raw,1,35,0.03507582311991785,0.2040422181206728,0.0005
ketone,2,tiny,hue_circular,raw,1,36,0.028305377139419805,0.1965430715524033,0.0005
ketone,2,tiny,hue_circular,raw,1,37,0.03051347450399008,0.204785814571267,0.0005
ketone,2,tiny,hue_circular,raw,1,38,0.04403232663991998,0.23550830520925842,0.0005
ketone,2,tiny,hue_circular,raw,1,39,0.03289543519743153,0.2489379869551885,0.0005
ketone,2,tiny,hue_circular,raw,1,40,0.04076327444588552,0.2862234165468618,0.0005
ketone,2,tiny,hue_circular,raw,1,41,0.02961760850959137,0.2512382636987307,0.0005
ketone,2,tiny,hue_circular,raw,1,42,0.02479346127050822,0.19095390925661557,0.0005
ketone,2,tiny,hue_circular,raw,1,43,0.03560263669637383,0.19968663603198455,0.0005
ketone,2,tiny,hue_circular,raw,1,44,0.033099142620798015,0.3761537718234377,0.0005
ketone,2,tiny,hue_circular,raw,1,45,0.03021623649191661,0.24340839022868643,0.0005
ketone,2,tiny,hue_circular,raw,1,46,0.03015984298630816,0.20195767580881413,0.0005
ketone,2,tiny,hue_circular,raw,1,47,0.032047869301721696,0.19474917790158203,0.0005
ketone,2,tiny,hue_circular,raw,1,48,0.022818166548844245,0.24079276940679079,0.0005
ketone,2,tiny,hue_circular,raw,1,49,0.03131131498051471,0.24290252232115012,0.0005
ketone,2,tiny,hue_circular,raw,1,50,0.022513077823353597,0.22000640176062214,0.00025
ketone,2,tiny,hue_circular,raw,1,51,0.030221649918888437,0.2013021935078283,0.00025
ketone,2,tiny,hue_circular,raw,1,52,0.031789201937738015,0.19647337840454865,0.00025
ketone,2,tiny,hue_circular,raw,1,53,0.025705647578493494,0.21857525278253997,0.00025
ketone,2,tiny,hue_circular,raw,1,54,0.023651364671646573,0.2349930698234163,0.00025
ketone,2,tiny,hue_circular,raw,1,55,0.023448857616205684,0.22310518482282476,0.00025
ketone,2,tiny,hue_circular,raw,1,56,0.02960955537855625,0.1993655793306758,0.00025
ketone,2,tiny,hue_circular,raw,1,57,0.028399223248001006,0.19810227661979476,0.000125
ketone,2,lite,rgb,raw,1,1,0.6336566336819383,2.7708312704112137,0.001
ketone,2,lite,rgb,raw,1,2,0.49984251524581286,2.820242202413808,0.001
ketone,2,lite,rgb,raw,1,3,0.37430060984658414,2.875551923872872,0.001
ketone,2,lite,rgb,raw,1,4,0.29173153809836655,2.9342736348575578,0.001
ketone,2,lite,rgb,raw,1,5,0.2382687718653288,2.9880040004085453,0.001
